PPG A0,PPG A1,event_code
269,549,
281,580,
305,612,
329,646,
351,680,
363,717,
381,749,
416,789,
448,824,
484,858,
503,888,
528,919,
559,949,
597,975,
627,991,
641,992,
645,991,
646,992,
646,992,
646,992,
646,992,
645,992,
645,992,
646,991,
646,992,
646,991,
646,992,
645,991,
646,992,
646,992,
645,989,
646,962,
644,944,
645,926,
644,904,
645,883,
646,860,
646,839,
646,819,
646,795,
646,777,
646,753,
645,735,
645,717,
645,697,
644,677,
646,660,
646,642,
645,623,
645,610,
646,594,
629,577,
608,563,
597,547,
582,532,
561,518,
527,502,
501,488,
488,478,
472,466,
451,459,
416,447,
398,438,
389,432,
378,426,
366,420,
340,417,
319,412,
318,415,
314,415,
310,415,
288,415,
274,417,
275,421,
282,427,
279,431,
265,437,
256,441,
264,448,
271,451,
278,461,
267,468,
262,472,
270,480,
282,486,
289,493,
281,498,
280,504,
288,508,
300,513,
313,519,
310,520,
302,522,
308,525,
323,530,
334,530,
329,531,
321,529,
328,532,
338,532,
346,526,
341,526,
331,522,
335,519,
344,513,
349,510,
347,507,
333,499,
333,493,
342,485,
345,485,
343,477,
327,472,
323,465,
325,458,
328,455,
324,446,
305,442,
297,435,
303,431,
305,427,
297,421,
282,413,
275,409,
279,405,
282,400,
276,393,
263,391,
250,383,
260,383,
262,379,
264,377,
242,371,
237,368,
241,366,
246,362,
247,360,
235,358,
225,354,
229,354,
235,352,
238,352,
224,348,
211,345,
217,348,
220,347,
225,348,
214,346,
207,346,
207,347,
213,347,
217,347,
211,350,
199,348,
204,351,
211,350,
216,352,
210,353,
197,353,
203,355,
209,357,
216,356,
211,360,
199,361,
205,364,
213,366,
216,368,
216,370,
202,372,
204,373,
216,377,
224,382,
222,381,
209,381,
211,384,
222,388,
227,390,
228,392,
217,393,
216,393,
226,395,
232,397,
231,398,
214,397,
218,398,
223,401,
229,403,
232,404,
220,402,
215,402,
226,405,
230,406,
239,404,
225,404,
219,400,
227,402,
234,403,
239,403,
224,402,
216,400,
224,399,
231,400,
235,399,
223,399,
217,396,
224,396,
230,400,
237,402,
230,403,
219,405,
227,409,
232,414,
241,424,
234,435,
225,446,
240,464,
253,483,
264,505,
265,530,
272,556,
287,586,
316,619,
334,650,
354,686,
361,719,
392,755,
422,790,
457,823,
481,855,
495,883,
525,911,
559,941,
593,964,
615,986,
627,991,
645,992,
645,992,
645,992,
645,992,
646,991,
645,992,
646,992,
645,992,
645,992,
646,992,
644,984,
645,967,
644,952,
646,930,
647,909,
645,889,
646,867,
645,847,
646,824,
645,804,
645,775,
645,758,
645,737,
645,715,
644,690,
645,672,
646,653,
635,634,
623,616,
593,594,
566,578,
555,562,
543,546,
528,530,
498,514,
470,498,
457,482,
446,472,
430,459,
406,444,
373,432,
366,426,
360,414,
349,409,
330,400,
306,392,
300,386,
299,383,
290,382,
281,380,
261,381,
257,384,
263,384,
265,389,
258,392,
242,398,
244,403,
253,409,
260,419,
257,427,
246,432,
249,440,
258,449,
269,457,
273,463,
264,471,
263,478,
280,487,
292,493,
297,500,
281,503,
288,509,
298,514,
314,519,
311,519,
305,522,
305,523,
319,524,
331,524,
339,525,
325,524,
319,519,
325,520,
335,518,
344,515,
331,510,
329,504,
332,500,
339,496,
342,489,
328,481,
320,478,
325,474,
327,467,
329,461,
317,454,
304,450,
307,443,
310,439,
314,432,
299,426,
284,417,
284,412,
290,410,
291,403,
281,400,
266,392,
264,389,
270,385,
269,382,
262,376,
251,373,
245,370,
247,368,
253,366,
243,360,
228,358,
225,355,
233,354,
235,354,
230,354,
212,350,
211,348,
220,348,
220,349,
213,348,
203,346,
204,347,
207,346,
212,349,
211,346,
199,344,
199,345,
202,347,
209,346,
210,348,
199,346,
195,346,
201,349,
211,351,
206,349,
198,351,
189,351,
199,354,
208,359,
213,360,
201,361,
192,361,
199,362,
209,366,
214,367,
203,367,
195,368,
206,372,
210,375,
218,377,
209,375,
205,377,
209,379,
218,385,
225,385,
214,387,
204,386,
211,389,
219,389,
223,392,
218,393,
207,392,
212,395,
219,396,
224,396,
221,397,
214,396,
216,398,
221,399,
232,398,
227,398,
212,398,
215,397,
225,398,
231,396,
232,397,
217,393,
218,394,
226,395,
232,398,
231,399,
220,400,
218,402,
227,404,
233,410,
234,417,
222,426,
223,438,
235,453,
244,473,
254,495,
247,516,
256,541,
277,572,
301,604,
322,637,
330,669,
342,701,
380,740,
413,777,
443,814,
461,843,
481,878,
518,909,
552,939,
583,964,
599,987,
618,991,
645,993,
645,992,
646,992,
646,991,
646,992,
645,992,
645,992,
646,992,
645,992,
645,993,
645,991,
646,993,
646,992,
646,992,
646,973,
646,956,
645,940,
646,919,
646,901,
645,878,
646,857,
645,840,
646,816,
646,794,
646,774,
646,752,
645,738,
646,718,
646,697,
645,681,
646,663,
646,649,
645,634,
646,617,
610,600,
589,584,
576,570,
563,556,
542,540,
507,527,
484,512,
473,501,
459,486,
442,475,
414,466,
390,453,
378,446,
374,439,
360,432,
337,424,
313,418,
310,418,
304,413,
296,415,
279,411,
265,411,
267,413,
268,416,
270,417,
253,419,
245,423,
251,431,
260,437,
268,443,
256,449,
247,457,
260,461,
271,469,
278,476,
275,483,
269,490,
277,496,
291,501,
303,507,
295,511,
294,513,
302,517,
315,517,
323,521,
319,522,
313,522,
321,525,
330,525,
339,520,
337,520,
323,517,
324,514,
332,513,
339,511,
337,508,
322,502,
322,496,
331,492,
333,487,
331,483,
314,477,
311,469,
314,465,
319,459,
317,455,
301,446,
295,441,
301,434,
301,429,
299,422,
283,414,
274,409,
278,403,
282,402,
279,394,
266,391,
254,383,
259,382,
262,376,
263,375,
251,369,
238,365,
240,362,
245,360,
244,358,
232,355,
218,350,
224,350,
228,346,
230,345,
218,340,
207,341,
213,339,
219,341,
222,341,
211,339,
202,341,
207,339,
211,339,
216,342,
206,341,
196,341,
196,342,
205,345,
206,343,
202,342,
189,346,
195,348,
207,348,
208,346,
200,350,
192,351,
198,355,
206,357,
209,358,
208,360,
196,360,
195,363,
205,365,
211,367,
211,369,
195,370,
197,369,
201,375,
210,374,
212,374,
197,377,
197,376,
204,380,
212,381,
214,382,
205,384,
203,382,
213,385,
222,387,
225,388,
214,391,
206,389,
220,394,
224,395,
230,398,
217,394,
208,397,
219,399,
228,398,
231,399,
220,399,
212,400,
219,400,
230,401,
237,401,
227,400,
218,399,
224,400,
237,400,
239,399,
231,398,
221,399,
226,399,
232,399,
238,397,
231,396,
218,393,
227,396,
232,395,
237,393,
230,393,
217,392,
222,388,
228,388,
233,389,
227,390,
214,394,
215,394,
223,398,
232,406,
226,414,
214,423,
220,436,
231,454,
243,474,
245,496,
246,522,
252,547,
277,576,
304,613,
319,646,
323,681,
344,718,
379,755,
412,791,
440,825,
456,858,
480,890,
519,923,
552,950,
582,977,
598,991,
612,992,
644,991,
646,992,
646,992,
646,992,
645,992,
645,992,
646,992,
645,992,
646,991,
646,992,
646,993,
646,992,
645,992,
646,978,
645,958,
646,938,
645,917,
645,898,
645,877,
646,855,
645,833,
645,813,
646,792,
646,771,
646,747,
645,727,
646,710,
646,689,
646,672,
644,653,
633,638,
626,621,
615,604,
593,592,
559,574,
547,561,
532,548,
519,533,
497,520,
462,502,
445,491,
435,482,
424,470,
405,460,
376,450,
357,440,
358,434,
348,428,
332,422,
312,418,
299,413,
299,412,
298,411,
291,409,
271,409,
262,412,
261,414,
272,419,
266,424,
254,428,
246,429,
257,436,
262,443,
268,450,
257,456,
256,459,
266,468,
275,476,
283,483,
275,488,
274,496,
283,497,
290,504,
301,510,
296,512,
288,514,
300,520,
312,521,
323,523,
316,524,
307,525,
316,525,
329,524,
335,522,
328,519,
318,515,
329,512,
334,511,
339,505,
333,500,
320,495,
327,492,
334,486,
335,480,
331,475,
317,467,
314,461,
321,452,
326,450,
318,443,
302,437,
302,430,
306,427,
311,421,
303,418,
285,409,
281,406,
285,402,
288,396,
278,390,
262,386,
261,383,
264,378,
270,375,
264,374,
248,364,
243,366,
249,362,
251,361,
248,358,
230,357,
225,354,
234,356,
237,353,
237,354,
221,350,
213,348,
218,350,
220,350,
225,347,
208,346,
201,346,
207,347,
214,348,
217,348,
206,348,
194,349,
196,349,
204,351,
209,352,
198,353,
192,354,
198,356,
205,357,
210,360,
202,362,
191,361,
195,365,
206,368,
212,367,
205,370,
190,372,
196,374,
206,375,
214,374,
212,379,
202,380,
204,381,
217,384,
223,386,
222,387,
209,387,
213,387,
220,389,
229,393,
225,395,
215,395,
217,396,
226,395,
233,399,
235,398,
222,400,
220,399,
227,400,
233,400,
235,401,
221,399,
218,398,
226,400,
234,399,
233,399,
221,398,
215,397,
225,397,
230,397,
230,395,
216,396,
213,391,
219,396,
226,396,
228,395,
213,392,
207,394,
216,396,
222,397,
228,401,
220,403,
210,409,
220,416,
229,430,
240,442,
232,459,
230,477,
243,496,
255,523,
278,550,
281,577,
285,607,
310,642,
340,676,
363,708,
381,744,
395,776,
420,811,
454,842,
486,870,
509,899,
522,924,
549,947,
583,969,
609,986,
625,992,
626,992,
645,992,
646,992,
645,991,
644,992,
646,992,
645,992,
645,981,
646,967,
645,953,
645,935,
646,915,
645,897,
645,878,
645,858,
646,836,
646,813,
645,793,
645,769,
644,749,
644,726,
619,702,
614,683,
610,663,
598,646,
568,627,
545,605,
535,591,
527,575,
512,561,
484,547,
464,529,
454,517,
448,503,
436,492,
415,479,
390,465,
385,456,
378,445,
368,436,
349,428,
327,417,
322,410,
317,403,
311,399,
296,393,
274,389,
273,388,
270,390,
272,391,
262,391,
247,392,
249,396,
255,401,
256,405,
253,413,
240,419,
246,426,
257,433,
264,444,
263,452,
253,458,
260,468,
273,474,
283,484,
285,493,
279,500,
284,506,
299,511,
309,518,
311,522,
304,526,
305,529,
320,534,
324,537,
330,540,
316,539,
319,537,
329,538,
339,536,
341,534,
327,531,
324,527,
333,523,
341,521,
343,516,
331,512,
326,504,
331,501,
341,496,
337,490,
327,483,
319,477,
321,473,
326,469,
332,460,
313,458,
304,448,
308,445,
309,440,
312,434,
298,428,
284,421,
288,415,
289,413,
292,408,
276,403,
260,399,
260,396,
267,391,
268,388,
258,385,
243,382,
241,378,
247,377,
248,374,
243,372,
228,368,
229,367,
234,366,
239,365,
234,363,
218,361,
217,360,
225,362,
231,362,
226,360,
213,362,
213,360,
223,361,
232,362,
224,362,
214,363,
210,362,
218,367,
225,369,
227,369,
215,370,
210,371,
220,371,
226,374,
225,374,
208,374,
206,375,
215,378,
219,379,
226,382,
213,383,
205,379,
214,383,
220,383,
221,384,
212,384,
206,386,
213,387,
221,389,
226,388,
217,387,
207,387,
215,390,
225,392,
231,390,
217,391,
211,388,
214,389,
223,390,
231,391,
219,392,
211,392,
215,394,
226,398,
233,402,
226,406,
215,410,
221,419,
233,429,
237,442,
238,457,
233,473,
240,493,
260,516,
273,545,
282,573,
285,603,
307,634,
333,666,
365,701,
380,734,
394,765,
418,801,
456,836,
486,867,
511,894,
526,923,
548,948,
577,971,
606,989,
629,991,
633,992,
645,992,
644,993,
645,992,
645,992,
646,993,
645,991,
646,991,
645,991,
644,992,
646,992,
646,973,
645,959,
645,943,
646,925,
646,905,
645,884,
646,862,
645,843,
646,821,
646,803,
646,778,
646,761,
646,740,
646,722,
623,699,
600,681,
589,664,
581,648,
573,633,
547,616,
521,601,
512,583,
505,569,
490,557,
467,540,
444,526,
431,513,
422,501,
414,488,
394,476,
373,463,
364,453,
357,442,
353,433,
336,425,
311,418,
307,412,
305,408,
303,403,
295,399,
274,396,
267,399,
272,399,
273,401,
270,404,
256,405,
253,411,
264,415,
270,420,
272,428,
261,433,
259,439,
269,448,
283,456,
283,461,
276,469,
275,475,
286,483,
296,489,
303,493,
296,501,
292,501,
308,510,
315,514,
326,518,
313,517,
311,519,
322,519,
329,519,
331,521,
325,514,
314,515,
322,514,
328,513,
331,511,
319,503,
313,501,
312,497,
323,492,
325,487,
316,481,
302,475,
307,468,
310,467,
311,459,
303,453,
290,445,
290,442,
296,436,
295,431,
288,425,
273,419,
272,416,
279,408,
281,404,
276,399,
260,394,
255,390,
264,387,
265,383,
260,380,
247,375,
245,372,
249,368,
252,366,
250,362,
230,359,
229,356,
235,355,
241,354,
239,351,
222,351,
223,348,
227,348,
234,349,
233,347,
217,345,
213,344,
220,346,
224,348,
228,347,
211,348,
204,345,
216,349,
222,351,
223,353,
213,352,
206,353,
212,356,
218,360,
223,359,
211,363,
204,362,
207,366,
221,370,
224,371,
217,371,
206,372,
210,374,
221,377,
222,377,
217,378,
205,380,
208,380,
216,382,
223,382,
216,383,
204,382,
209,383,
217,385,
221,385,
218,385,
207,384,
206,384,
218,388,
224,385,
221,386,
208,386,
210,387,
221,389,
227,391,
223,392,
211,392,
214,397,
223,403,
231,411,
232,421,
220,432,
225,446,
239,463,
253,487,
262,511,
261,535,
269,563,
292,593,
317,630,
334,667,
341,700,
365,738,
398,776,
431,814,
460,851,
474,884,
493,913,
531,948,
564,976,
593,991,
608,992,
624,992,
646,993,
646,992,
646,992,
645,991,
647,992,
646,991,
647,992,
646,992,
646,992,
646,992,
646,992,
645,993,
646,991,
645,991,
646,993,
646,991,
645,983,
645,962,
646,940,
646,917,
644,898,
646,878,
645,856,
645,837,
645,814,
646,793,
646,773,
646,752,
645,733,
644,714,
634,692,
620,677,
612,658,
590,641,
560,621,
544,605,
536,586,
524,570,
504,553,
473,534,
455,516,
443,499,
432,488,
417,475,
387,459,
374,448,
361,438,
354,432,
344,422,
319,414,
303,406,
298,403,
304,400,
290,394,
276,396,
261,391,
266,395,
270,399,
271,402,
256,405,
250,410,
257,415,
261,422,
270,429,
262,435,
255,439,
267,446,
274,456,
286,464,
281,469,
275,475,
284,483,
297,489,
304,495,
300,497,
296,500,
300,504,
312,507,
319,513,
315,512,
304,509,
313,511,
320,513,
323,510,
323,511,
312,506,
313,504,
317,504,
325,496,
317,490,
302,486,
309,480,
316,477,
315,472,
314,465,
293,458,
294,452,
302,448,
309,440,
296,433,
284,428,
282,418,
287,416,
289,407,
288,400,
270,396,
266,389,
271,385,
273,380,
272,377,
258,371,
248,365,
253,362,
255,358,
258,352,
241,350,
229,343,
239,340,
242,341,
243,336,
231,334,
220,332,
224,329,
227,326,
233,325,
220,322,
209,323,
216,322,
222,322,
224,322,
215,321,
204,321,
210,325,
217,326,
220,326,
209,325,
197,326,
203,328,
210,330,
218,330,
208,333,
196,335,
203,336,
209,338,
215,340,
209,341,
198,343,
202,345,
210,344,
217,350,
210,353,
198,358,
203,357,
209,358,
215,363,
214,367,
201,365,
203,367,
213,371,
223,372,
221,372,
210,375,
209,374,
218,377,
225,378,
223,378,
213,379,
210,379,
222,380,
232,381,
231,381,
213,379,
216,380,
221,378,
229,380,
231,378,
222,380,
210,376,
222,381,
230,381,
231,380,
213,379,
212,381,
213,380,
224,384,
226,383,
218,386,
209,387,
213,394,
223,402,
229,411,
220,420,
215,434,
227,450,
241,472,
251,493,
253,518,
255,548,
275,579,
300,612,
321,648,
337,687,
352,722,
379,761,
408,799,
441,836,
464,870,
483,901,
511,932,
547,962,
579,989,
600,992,
609,992,
634,991,
645,991,
645,992,
646,991,
646,992,
646,992,
645,992,
645,992,
646,992,
647,991,
645,992,
645,992,
645,991,
646,991,
646,977,
646,958,
646,939,
645,915,
646,894,
644,870,
645,846,
646,826,
646,802,
646,781,
645,757,
627,733,
621,714,
611,696,
599,675,
569,656,
546,638,
536,619,
526,603,
511,584,
484,567,
459,551,
452,538,
443,520,
431,507,
407,489,
385,477,
376,465,
371,456,
363,441,
344,429,
321,421,
315,413,
315,405,
310,398,
295,395,
277,388,
271,387,
277,387,
277,386,
270,390,
252,391,
257,394,
267,400,
268,406,
264,413,
254,420,
256,424,
267,432,
275,441,
279,448,
268,454,
273,463,
283,471,
293,479,
298,487,
289,491,
292,496,
306,502,
316,507,
320,511,
309,517,
309,517,
318,521,
329,523,
332,523,
322,523,
318,521,
329,521,
335,518,
339,517,
330,512,
321,508,
331,506,
337,500,
337,498,
325,494,
318,489,
325,483,
330,479,
331,471,
315,464,
303,457,
309,451,
314,446,
314,440,
304,431,
289,426,
291,419,
296,415,
298,409,
283,405,
270,398,
269,394,
278,390,
279,384,
269,378,
257,373,
256,372,
260,369,
259,365,
254,362,
238,358,
238,355,
242,354,
246,353,
238,351,
226,348,
227,346,
232,347,
238,346,
236,345,
223,342,
219,344,
220,343,
230,344,
230,344,
215,343,
216,342,
222,344,
228,343,
230,345,
216,345,
212,345,
219,346,
231,349,
229,349,
217,349,
216,348,
223,349,
227,351,
227,350,
216,352,
207,349,
216,355,
224,356,
226,358,
214,357,
209,358,
210,360,
222,361,
225,364,
213,368,
203,366,
211,370,
219,374,
224,380,
217,380,
205,389,
209,398,
223,413,
231,425,
230,442,
224,459,
240,481,
257,508,
273,534,
281,565,
283,595,
305,632,
333,667,
358,703,
373,741,
387,776,
419,813,
450,848,
485,880,
505,912,
521,938,
546,964,
579,988,
607,991,
622,991,
629,992,
643,991,
646,992,
645,992,
646,992,
646,993,
645,993,
645,991,
645,991,
646,991,
645,992,
645,991,
645,980,
646,963,
646,944,
646,923,
646,901,
645,882,
646,860,
645,837,
645,817,
618,791,
617,773,
609,754,
599,732,
574,710,
551,691,
543,670,
540,652,
525,633,
499,613,
475,592,
468,573,
459,558,
450,540,
425,521,
398,506,
391,486,
387,474,
378,457,
357,441,
334,427,
326,417,
320,405,
312,396,
298,388,
276,380,
272,376,
274,372,
274,368,
262,368,
244,366,
246,366,
248,367,
254,374,
249,377,
236,380,
239,386,
249,395,
257,403,
259,410,
248,418,
255,426,
265,435,
275,444,
280,450,
270,460,
275,466,
287,476,
296,482,
302,488,
291,492,
295,496,
307,500,
317,504,
322,504,
307,507,
307,508,
319,510,
328,508,
334,507,
322,505,
312,499,
323,501,
329,500,
332,494,
318,490,
311,484,
315,479,
322,473,
327,468,
310,462,
299,454,
304,448,
307,444,
311,437,
295,430,
286,422,
281,417,
291,409,
291,404,
279,397,
266,393,
267,386,
272,383,
274,380,
262,373,
251,368,
254,364,
259,360,
259,355,
253,353,
238,350,
236,344,
244,342,
248,341,
244,337,
229,337,
229,335,
234,335,
240,335,
230,333,
216,333,
215,332,
222,332,
225,333,
224,334,
208,335,
206,334,
214,335,
221,338,
221,341,
206,338,
207,339,
213,342,
219,344,
218,343,
208,345,
201,344,
207,346,
217,351,
222,350,
212,352,
202,349,
211,352,
219,354,
224,356,
210,352,
204,356,
212,359,
214,356,
221,360,
212,358,
203,359,
210,361,
221,363,
223,364,
214,364,
203,366,
210,364,
218,370,
222,374,
212,377,
206,385,
214,394,
225,405,
233,419,
233,437,
227,454,
242,479,
260,503,
273,534,
286,567,
289,601,
312,638,
339,680,
367,720,
386,762,
403,800,
434,841,
465,885,
497,923,
525,958,
534,990,
563,992,
596,992,
626,992,
644,992,
646,992,
645,992,
646,992,
645,992,
645,992,
646,992,
646,991,
646,992,
646,992,
646,992,
645,992,
645,993,
645,991,
646,991,
646,992,
645,992,
646,992,
646,991,
645,992,
646,991,
645,992,
646,992,
646,991,
646,992,
647,991,
646,975,
646,952,
646,931,
644,908,
646,886,
646,860,
646,835,
635,809,
627,787,
615,761,
590,738,
561,710,
544,682,
538,656,
524,634,
496,607,
473,582,
458,560,
446,535,
432,515,
412,497,
384,476,
372,461,
361,450,
358,434,
341,421,
313,409,
304,402,
304,398,
306,393,
295,390,
276,389,
269,387,
272,391,
277,397,
273,398,
261,400,
258,405,
270,412,
274,419,
278,427,
264,433,
266,440,
280,446,
292,455,
292,460,
284,465,
285,473,
299,479,
312,483,
315,486,
306,492,
302,492,
314,496,
328,499,
330,502,
319,500,
316,501,
323,501,
334,499,
343,498,
330,493,
319,489,
326,487,
334,482,
337,477,
325,472,
312,465,
317,458,
318,454,
322,450,
311,441,
292,433,
295,424,
301,421,
304,416,
291,406,
276,396,
277,393,
281,386,
280,378,
274,373,
259,365,
257,359,
260,354,
263,348,
259,342,
237,339,
240,332,
244,329,
247,328,
242,320,
224,318,
222,314,
228,313,
232,310,
230,309,
215,306,
211,304,
216,305,
221,304,
220,303,
207,303,
203,302,
210,305,
215,304,
217,305,
205,305,
198,305,
209,309,
214,313,
217,311,
204,314,
198,313,
207,316,
214,320,
220,319,
201,320,
199,322,
206,324,
212,325,
215,327,
206,325,
200,326,
200,329,
210,331,
215,333,
205,331,
196,333,
200,335,
210,335,
219,338,
207,341,
195,341,
202,343,
210,345,
216,347,
213,350,
202,351,
208,357,
213,364,
222,373,
222,384,
215,395,
221,412,
235,431,
249,455,
254,482,
251,509,
266,542,
290,581,
316,620,
334,660,
340,701,
367,743,
400,789,
432,830,
456,872,
473,910,
502,947,
536,985,
567,991,
595,992,
603,992,
623,992,
645,991,
645,991,
646,992,
646,991,
646,992,
645,992,
645,992,
644,992,
645,992,
645,991,
646,992,
645,992,
646,992,
646,991,
646,991,
645,992,
645,993,
646,991,
646,992,
646,993,
646,992,
646,992,
646,992,
645,992,
646,992,
645,977,
646,955,
646,932,
646,909,
626,884,
618,859,
609,833,
597,807,
574,781,
546,752,
530,727,
526,699,
507,671,
487,642,
458,614,
443,588,
436,561,
427,538,
409,513,
378,489,
368,471,
361,452,
358,434,
340,419,
314,404,
304,395,
302,387,
302,380,
293,375,
274,369,
265,367,
269,368,
272,370,
270,374,
259,374,
256,380,
262,387,
270,392,
274,400,
263,408,
260,414,
273,421,
282,429,
287,439,
280,446,
281,447,
292,459,
304,466,
313,475,
302,479,
299,483,
309,485,
321,489,
327,491,
319,492,
312,491,
321,494,
328,494,
338,492,
321,489,
316,488,
321,484,
329,480,
333,476,
324,471,
307,464,
310,460,
319,454,
321,448,
313,442,
297,436,
293,430,
302,427,
303,417,
298,411,
278,402,
279,395,
286,389,
288,385,
279,380,
260,372,
261,365,
267,360,
270,355,
267,350,
249,345,
248,336,
251,336,
255,333,
251,326,
236,323,
234,319,
237,318,
240,314,
240,312,
224,309,
219,307,
226,307,
235,307,
227,301,
218,301,
210,298,
214,299,
221,299,
218,297,
210,297,
202,293,
206,297,
210,296,
214,297,
205,296,
193,295,
199,298,
203,297,
210,299,
198,299,
188,301,
197,303,
204,306,
205,306,
197,305,
188,308,
193,310,
204,316,
206,323,
202,326,
191,331,
197,341,
207,353,
220,367,
219,382,
210,400,
223,422,
242,450,
255,478,
266,511,
272,545,
291,584,
319,626,
345,669,
364,711,
374,754,
397,798,
434,841,
466,883,
490,923,
505,961,
527,991,
557,991,
588,992,
609,991,
617,993,
631,992,
645,992,
645,991,
646,992,
647,992,
645,992,
646,993,
646,992,
646,992,
646,992,
646,991,
645,992,
646,992,
646,992,
646,993,
646,993,
645,992,
644,993,
647,992,
646,992,
645,991,
645,992,
646,991,
646,992,
630,991,
609,961,
602,936,
597,913,
585,886,
561,859,
539,829,
527,797,
518,772,
505,743,
483,710,
454,678,
445,645,
438,617,
424,585,
402,555,
374,529,
360,502,
358,477,
348,450,
331,430,
303,410,
298,390,
294,378,
292,363,
278,351,
256,340,
254,334,
255,330,
257,328,
252,325,
234,327,
234,328,
236,335,
246,338,
250,344,
237,349,
238,355,
248,363,
259,374,
263,383,
255,390,
258,396,
267,406,
281,416,
284,420,
272,429,
272,431,
286,436,
297,443,
305,448,
297,449,
291,449,
303,455,
313,457,
317,456,
307,454,
298,455,
308,454,
318,450,
318,447,
307,441,
300,436,
302,432,
305,429,
308,423,
298,416,
286,409,
288,402,
289,397,
296,390,
285,384,
270,375,
277,371,
279,367,
282,360,
272,352,
257,345,
256,339,
259,333,
263,327,
257,322,
241,317,
241,313,
245,305,
247,303,
241,300,
225,295,
225,290,
230,285,
234,284,
231,281,
212,276,
211,274,
214,271,
222,270,
220,268,
204,266,
201,267,
206,264,
211,266,
211,269,
194,266,
189,265,
193,268,
197,269,
198,269,
184,268,
178,271,
184,275,
190,279,
195,279,
184,280,
176,280,
184,284,
195,286,
198,290,
186,291,
178,293,
190,296,
198,298,
203,300,
193,303,
185,303,
192,306,
200,308,
205,311,
198,313,
187,310,
193,310,
203,313,
207,312,
202,312,
185,310,
192,311,
203,313,
207,312,
199,312,
190,309,
193,310,
200,313,
207,312,
204,317,
191,322,
194,330,
206,339,
216,356,
217,372,
204,390,
217,413,
233,443,
253,475,
265,508,
269,547,
285,587,
316,635,
347,680,
370,728,
380,775,
403,822,
441,869,
479,913,
506,959,
518,991,
544,993,
578,992,
614,992,
637,992,
644,992,
646,992,
645,992,
645,992,
646,992,
646,992,
646,992,
646,992,
646,992,
645,992,
646,992,
646,993,
646,992,
646,992,
645,992,
645,992,
646,991,
646,992,
646,992,
645,992,
646,992,
646,991,
645,992,
645,992,
646,992,
645,992,
646,992,
646,992,
645,993,
647,991,
646,991,
645,991,
645,992,
645,993,
646,991,
634,992,
607,954,
589,918,
579,882,
565,845,
543,807,
508,767,
487,727,
478,688,
462,656,
442,620,
410,584,
391,553,
384,524,
373,498,
358,472,
332,447,
317,429,
313,410,
309,396,
302,381,
282,371,
274,360,
274,355,
277,353,
273,348,
256,349,
249,346,
261,351,
265,354,
273,358,
257,359,
254,365,
262,370,
275,380,
280,383,
271,388,
266,395,
273,402,
286,407,
294,414,
286,418,
280,420,
289,424,
300,427,
310,430,
302,432,
292,434,
296,434,
307,435,
312,433,
306,431,
293,425,
299,422,
307,421,
309,417,
303,413,
288,406,
290,400,
295,395,
298,388,
287,385,
275,377,
274,370,
276,366,
280,359,
275,352,
257,341,
253,337,
258,333,
261,327,
256,320,
237,313,
236,307,
237,302,
241,298,
239,290,
224,286,
217,282,
221,280,
227,278,
223,273,
212,269,
202,266,
210,267,
216,266,
212,265,
199,262,
188,259,
199,261,
206,262,
209,262,
196,258,
189,262,
197,264,
201,264,
204,267,
194,266,
184,267,
194,266,
198,270,
203,271,
191,273,
182,272,
187,275,
197,276,
201,279,
189,278,
183,283,
189,281,
192,286,
201,284,
194,285,
182,284,
184,287,
195,290,
198,290,
194,291,
182,291,
183,289,
192,293,
197,291,
193,294,
178,296,
185,301,
195,310,
202,318,
202,327,
190,340,
197,358,
210,379,
225,402,
233,429,
232,458,
241,490,
268,526,
293,569,
314,611,
322,654,
343,700,
375,747,
408,793,
437,837,
450,879,
469,921,
503,962,
535,992,
564,991,
572,991,
585,992,
616,991,
639,992,
646,992,
646,991,
645,992,
645,992,
645,992,
645,992,
646,992,
645,992,
645,993,
646,992,
645,992,
646,992,
646,992,
645,992,
646,992,
644,992,
645,992,
646,991,
646,992,
646,992,
646,992,
646,992,
644,992,
645,992,
645,992,
638,992,
619,992,
599,992,
585,992,
578,991,
571,974,
549,946,
521,914,
515,880,
503,842,
495,813,
477,777,
447,738,
432,703,
424,670,
416,634,
399,598,
370,564,
355,533,
349,502,
340,476,
323,448,
300,423,
287,403,
286,381,
283,367,
275,352,
255,338,
241,325,
247,318,
249,312,
248,308,
235,303,
225,301,
234,305,
240,307,
248,314,
233,318,
231,319,
240,327,
250,335,
258,343,
246,350,
243,356,
258,365,
266,375,
271,382,
269,389,
263,394,
269,401,
282,405,
290,411,
282,414,
276,416,
284,419,
293,421,
296,422,
291,422,
274,421,
285,418,
292,418,
294,414,
287,410,
274,407,
275,398,
284,397,
287,390,
279,386,
265,377,
268,370,
269,363,
274,360,
265,352,
250,343,
246,336,
254,330,
256,326,
250,319,
232,311,
231,304,
233,299,
236,294,
233,289,
218,281,
211,277,
217,273,
219,268,
219,267,
203,261,
195,255,
202,255,
209,252,
205,248,
190,247,
185,242,
190,244,
197,242,
202,239,
179,235,
176,233,
182,232,
190,234,
193,232,
178,233,
167,227,
173,228,
184,228,
188,229,
171,231,
163,225,
167,228,
177,229,
179,232,
169,231,
155,232,
160,234,
170,239,
174,240,
169,242,
158,244,
164,246,
171,250,
175,254,
170,261,
159,265,
165,275,
174,288,
186,299,
186,315,
176,329,
187,350,
204,374,
220,402,
223,430,
